message_id,from_id,message,date
2438,,"🚀 Airdrop cheque for 10989 $BRETT


Inside cheque: 33 activation(s) for 333 $BRETT",2024-05-09 19:10:39+00:00
2437,,_-_,2024-05-09 19:10:03+00:00
2436,PeerUser(user_id=1393417297),Аххахахахахаххаха,2024-05-09 19:09:55+00:00
2435,PeerUser(user_id=7105256584),hi,2024-05-09 19:09:45+00:00
2433,,"Hello 

Eng chat: @brettcoinen_chat",2024-05-09 19:09:18+00:00
2432,PeerUser(user_id=7090754661),hello,2024-05-09 19:09:01+00:00
2430,,Eng chat: @brettcoinen_chat,2024-05-09 19:05:56+00:00
2429,PeerUser(user_id=6785977722),hi,2024-05-09 19:04:15+00:00
2413,,https://t.me/brettcoin_chat/2366,2024-05-09 18:19:48+00:00
2383,PeerUser(user_id=1393417297),Спасибо,2024-05-09 18:06:59+00:00
2382,,Зайдите в настройки и исправьте.,2024-05-09 18:06:55+00:00
2381,PeerUser(user_id=5685877664),"Я случайно поставил вместо адреса кошелька ""5000""",2024-05-09 18:06:42+00:00
2379,PeerUser(user_id=1363138189),Я уже пригласил всех,2024-05-09 18:06:32+00:00
2378,,Можете приглашать друзей и получите больше $BRETT 😌,2024-05-09 18:06:12+00:00
2377,PeerUser(user_id=5685877664),Балин,2024-05-09 18:06:11+00:00
2375,PeerUser(user_id=1363138189),Спасибо ещё 800 и вывод ураа,2024-05-09 18:05:25+00:00
2374,PeerUser(user_id=1247869930),Большое спасибо,2024-05-09 18:05:11+00:00
2372,PeerUser(user_id=5082882946),Спасибо получил,2024-05-09 18:04:53+00:00
2371,,"🚀 Airdrop cheque for 6000 $BRETT


Inside cheque: 20 activation(s) for 300 $BRETT",2024-05-09 18:04:40+00:00
2369,,Всем отвечают в порядке очереди,2024-05-09 18:04:13+00:00
2367,,Значит ваша очередь ещё не настала,2024-05-09 18:03:46+00:00
2366,,Ожидайте до 24 часов. Не переживайте листинг будет только не раньше чем через неделю так что ничего не произойдёт если вы получите их позже.,2024-05-09 18:03:31+00:00
2365,PeerUser(user_id=5864055508),17часов жду ответа от поддержки,2024-05-09 18:03:11+00:00
2363,,23:00,2024-05-09 18:02:30+00:00
2362,PeerUser(user_id=5685877664),И сколько примерно по времени?,2024-05-09 18:01:35+00:00
2361,PeerUser(user_id=1393417297),А во сколько чат закроют?,2024-05-09 18:00:27+00:00
2359,PeerUser(user_id=5685877664),Мне теперь ждать?,2024-05-09 18:00:13+00:00
2358,PeerUser(user_id=5685877664),Request for widthraw succeful created,2024-05-09 17:59:33+00:00
2346,PeerUser(user_id=485517647),Спасибо,2024-05-09 16:26:52+00:00
2344,PeerUser(user_id=1393417297),"Тоже верно, прошу прощение за неуместную шутку",2024-05-09 16:15:52+00:00
2343,,Всем будет удобнее если на все их вопросы будут отвечать специалисты которые знают их язык,2024-05-09 16:14:59+00:00
2342,PeerUser(user_id=1247869930),Спасибо +244,2024-05-09 16:14:14+00:00
2341,PeerUser(user_id=1393417297),Расизм делить людей по языкам😂,2024-05-09 16:14:13+00:00
2340,PeerUser(user_id=5082882946),Спасибо,2024-05-09 16:13:54+00:00
2339,,"🚀 Airdrop cheque for 7320 $BRETT


Inside cheque: 30 activation(s) for 244 $BRETT",2024-05-09 16:13:37+00:00
2338,,Eng chat: @brettcoinen_chat,2024-05-09 16:12:33+00:00
2336,PeerUser(user_id=1476753098),Lamanya GK masuk2 koinnya,2024-05-09 16:02:47+00:00
2334,PeerUser(user_id=1476753098),Iyakah🗿,2024-05-09 16:01:48+00:00
2333,PeerUser(user_id=5932554338),"😂kenapa b indo ga dipake resmi aja, banyk member indo soalny😂",2024-05-09 16:01:13+00:00
2332,PeerUser(user_id=1476753098),Same,2024-05-09 16:00:21+00:00
2331,PeerUser(user_id=5932554338),I made a withdrawal and it hasn't arrived yet 🗿👍,2024-05-09 16:00:04+00:00
2330,PeerUser(user_id=1476753098),"I have requested a withdrawal of 7100 coins,Waiting to enter",2024-05-09 15:56:28+00:00
2309,,Просьба не попрошайничать,2024-05-09 15:15:51+00:00
2308,,Если нету чеков значит мне их не выдали,2024-05-09 15:15:43+00:00
2307,,Чеки выходят когда мне их выдают,2024-05-09 15:15:31+00:00
2301,,,2024-05-09 15:12:03+00:00
2299,,Добрый вечер,2024-05-09 15:10:45+00:00
2297,PeerUser(user_id=5958401331),H,2024-05-09 15:10:20+00:00
2295,,Значит ожидайте когда прийдёт,2024-05-09 15:09:52+00:00
2292,PeerUser(user_id=5532852055),I made a withdrawal and it hasn't arrived yet,2024-05-09 15:02:47+00:00
2281,,,2024-05-09 14:30:38+00:00
2280,,Хорошего всем вечера,2024-05-09 14:30:23+00:00
2278,,https://t.me/brettcoin_chat/321,2024-05-09 14:30:10+00:00
2275,PeerUser(user_id=6982747408),when listing,2024-05-09 14:24:53+00:00
2274,PeerUser(user_id=6982747408),contact address?,2024-05-09 14:23:54+00:00
2262,PeerUser(user_id=5932554338),sama🥲,2024-05-09 14:15:43+00:00
2259,PeerUser(user_id=5532852055),I have made a withdrawal but it hasn't arrived yet,2024-05-09 14:14:28+00:00
2241,PeerUser(user_id=5932554338),"admin, I'm making a withdrawal again🙏",2024-05-09 13:36:15+00:00
2229,PeerUser(user_id=1247869930),+350,2024-05-09 12:54:21+00:00
2228,PeerUser(user_id=5082882946),Спасибо+350,2024-05-09 12:54:10+00:00
2227,,"🚀 Airdrop cheque for 12250 $BRETT


Inside cheque: 35 activation(s) for 350 $BRETT",2024-05-09 12:53:47+00:00
2222,,Всем сегодня ответят ожидайте,2024-05-09 12:41:27+00:00
2220,PeerUser(user_id=5864055508),Жду ответа от тех поддержки больше 15часов,2024-05-09 12:40:28+00:00
2219,PeerUser(user_id=5932554338),done 🙏😋,2024-05-09 12:39:41+00:00
2218,,all conclusions that were published in the chat were sent.,2024-05-09 12:38:49+00:00
2215,PeerUser(user_id=5932554338),udah,2024-05-09 12:37:38+00:00
2214,PeerUser(user_id=6287337368),Withdraw not received 😟,2024-05-09 12:36:06+00:00
2184,PeerUser(user_id=5082882946),Привет,2024-05-09 11:30:59+00:00
2182,,Hello,2024-05-09 11:30:47+00:00
2181,PeerUser(user_id=6030829932),Hi,2024-05-09 11:30:26+00:00
2178,PeerUser(user_id=485517647),Ждём чеки),2024-05-09 11:24:53+00:00
2171,PeerUser(user_id=5893181464),"Давайте чеки, не хватает какой то 1000)",2024-05-09 11:14:34+00:00
2170,PeerUser(user_id=1247869930),5000 $BRETT - 1 TON будет во время листинга,2024-05-09 11:14:09+00:00
2169,PeerUser(user_id=1247869930),Через недели две будет листинг,2024-05-09 11:13:35+00:00
2162,PeerUser(user_id=1406303864),А деньги никак не вывести? Там же какой-то курс не?,2024-05-09 10:59:07+00:00
2161,PeerUser(user_id=2073552782),I don't have any ton for fee,2024-05-09 10:52:41+00:00
2160,PeerUser(user_id=2073552782),🤣,2024-05-09 10:51:56+00:00
2159,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: robbymulya78
🔵Amount: 9300 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/223c65764692e9fde2041fc71581a5b8df45f2de26cfe75bb2cd375d3f126bff",2024-05-09 10:50:25+00:00
2158,PeerUser(user_id=5932554338),WOW🗿,2024-05-09 10:47:24+00:00
2157,PeerUser(user_id=1247869930),Приглашай рефералов и получишь Brett,2024-05-09 10:47:12+00:00
2156,PeerUser(user_id=2073552782),24 h,2024-05-09 10:47:08+00:00
2155,PeerUser(user_id=5932554338),how long to wait? from widrawl?,2024-05-09 10:46:52+00:00
2154,PeerUser(user_id=1406303864),"Объясните пожалуйста, что это за бот, и как заработать",2024-05-09 10:46:44+00:00
2153,PeerUser(user_id=1247869930),Благодарю +200,2024-05-09 10:46:15+00:00
2152,PeerUser(user_id=5082882946),Спасибо,2024-05-09 10:46:02+00:00
2151,,"🚀 Airdrop cheque for 3000 $BRETT


Inside cheque: 15 activation(s) for 200 $BRETT",2024-05-09 10:45:50+00:00
2150,,Please discuss only our project (without politics) 🙏😔,2024-05-09 10:45:22+00:00
2149,PeerUser(user_id=2073552782),I don't know 😅,2024-05-09 10:45:17+00:00
2148,PeerUser(user_id=5532852055),"Okay, okay",2024-05-09 10:45:12+00:00
2146,PeerUser(user_id=5932554338),i'm from swiss !,2024-05-09 10:44:26+00:00
2145,,The token listing will occur with a price of 1 TON ($6) - 5000 $BRETT,2024-05-09 10:44:05+00:00
2144,PeerUser(user_id=2073552782),Thank you,2024-05-09 10:43:44+00:00
2143,,There is no price due to the fact that the listing will only be in a week during mining.,2024-05-09 10:43:23+00:00
2142,PeerUser(user_id=2073552782),,2024-05-09 10:43:11+00:00
2141,PeerUser(user_id=5532852055),Where are you from,2024-05-09 10:42:59+00:00
2139,PeerUser(user_id=5932554338),aku bohong? arak yang bohong,2024-05-09 10:42:08+00:00
2137,PeerUser(user_id=2073552782),why it doesn't have price ?,2024-05-09 10:41:31+00:00
2136,PeerUser(user_id=5532852055),You're lying,2024-05-09 10:40:41+00:00
2135,PeerUser(user_id=5932554338),50ton 😂👍,2024-05-09 10:40:20+00:00
2134,PeerUser(user_id=5532852055),5000BRETT how many dollars,2024-05-09 10:40:03+00:00
2133,PeerUser(user_id=5932554338),😘🥹,2024-05-09 10:39:39+00:00
2132,,"Укажите кошелек tonkeeper, tonhub, mywalletton и поставьте заявку на вывод ещё раз",2024-05-09 10:38:42+00:00
2131,,"Здравствуйте, вам отклонили вывод с возвратом баланса в связи с тем что у вас указан кошелек ""/start""",2024-05-09 10:38:17+00:00
2130,PeerUser(user_id=5099489272),"Sir, my withdrawal check from yesterday has not yet entered my wallet

UQCANAvKJ47iht9Rf5DQafGqJpXIoEtGS2e5zDopGM8iQmhX",2024-05-09 10:36:51+00:00
2129,PeerUser(user_id=5932554338),me?,2024-05-09 10:35:33+00:00
2128,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Hanz7435
🔵Amount: 5000 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/18109fbd056a4a0cd9e7c860957120350796632fd8eeda5cd7bd1287b3b1751b",2024-05-09 10:35:25+00:00
2125,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Achaemenid_369
🔵Amount: 5200 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/ad5660ac1fc39b778aad6cf9bc77d231bf9af2f24ff81abcaf22a01224f54f69",2024-05-09 10:29:23+00:00
2124,PeerUser(user_id=485517647),Так часто можно лутать понимаю что,2024-05-09 10:27:43+00:00
2123,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: jackass69rus
🔵Amount: 8200 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/ffc6d0ef841ec9c379eb87ffbaaecc5e77db87c8ccea12dc29deda10d8737ada",2024-05-09 10:25:23+00:00
2122,PeerUser(user_id=1247869930),Благодарю +250,2024-05-09 10:21:41+00:00
2121,PeerUser(user_id=5082882946),Thanks,2024-05-09 10:21:20+00:00
2120,,"🚀 Airdrop cheque for 8750 $BRETT


Inside cheque: 35 activation(s) for 250 $BRETT",2024-05-09 10:21:04+00:00
2119,PeerUser(user_id=1406303864),что за группа,2024-05-09 10:17:34+00:00
2114,,@brett_support_bot,2024-05-09 09:43:14+00:00
2113,PeerUser(user_id=5932554338),why🤔?,2024-05-09 09:42:41+00:00
2099,PeerUser(user_id=5513570584),почему то копируется http,2024-05-09 08:29:24+00:00
2098,PeerUser(user_id=5513570584),в реф.ссылке измените http на https.,2024-05-09 08:28:48+00:00
2095,,К сожалению сейчас у нас нет данной информации.,2024-05-09 08:18:30+00:00
2094,PeerUser(user_id=5932554338),mine?,2024-05-09 08:17:31+00:00
2093,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: mdsohan110
🔵Amount: 5500 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/66a8c0a49823ad2b55310a8acd5d816a79ca74008088f46cda57ae830f77aae1",2024-05-09 08:16:18+00:00
2091,PeerUser(user_id=6951583135),unable to pay🙈,2024-05-09 08:12:46+00:00
2090,,,2024-05-09 08:09:59+00:00
2089,PeerUser(user_id=6951583135),pantes sepi cacat gitu🗿👍,2024-05-09 08:09:19+00:00
2088,PeerUser(user_id=6951583135),alah kere kontol 🗿,2024-05-09 08:08:52+00:00
2086,,"Withdraw cancel 

Комментарий:",2024-05-09 08:07:44+00:00
2084,PeerUser(user_id=5864055508),Какая надпись придет если отклонят вывод,2024-05-09 08:07:15+00:00
2083,,Выводы приходят с 11:00 до 21:00.,2024-05-09 08:07:03+00:00
2081,,Если вам его не отклонили значит он висит в ожидании,2024-05-09 08:06:36+00:00
2063,PeerUser(user_id=1363138189),Так я на второй раз активировал и все ок,2024-05-09 08:01:53+00:00
2062,,Обычная ошибка (нет активаций в чеке),2024-05-09 08:01:31+00:00
2061,PeerUser(user_id=1363138189),А что,2024-05-09 08:01:09+00:00
2059,,Это не баг,2024-05-09 08:01:04+00:00
2054,PeerUser(user_id=1363138189),Баг нашёл,2024-05-09 08:00:44+00:00
2050,PeerUser(user_id=5864055508),"А что с bingx, будет ли листенинг там?",2024-05-09 07:59:41+00:00
2042,PeerUser(user_id=5082882946),Спасибо,2024-05-09 07:57:57+00:00
2040,PeerChannel(channel_id=2038739254),"🚨❌ Мы не будем проводить presale, launchpad токена $BRETT. Будет сразу листинг после майнинга на всех крупных биржах от Dedust, Stonfi до OKX, Bybit (спустя время). Пожайлуста не попадайтесь на мошенников.❌

❔ Приблизительная дата майнинга с 16 мая по 25 мая",2024-05-09 07:57:33+00:00
2039,PeerUser(user_id=5932554338),not landing !,2024-05-09 07:17:29+00:00
2038,,"Доброе утро, Чат открыт приятного общения.",2024-05-09 07:15:13+00:00
1994,PeerUser(user_id=1213223067),,2024-05-08 22:02:08+00:00
1949,PeerUser(user_id=5685877664),"Все спасибо,как раз про это имел ввиду",2024-05-08 19:25:57+00:00
1948,,Только на Ton Space,2024-05-08 19:25:19+00:00
1946,PeerUser(user_id=5685877664),На телеграмм кошелек можно выводить?,2024-05-08 19:24:21+00:00
1945,PeerUser(user_id=1393417297),"Всё прошло, спасибо за объяснение",2024-05-08 19:23:22+00:00
1943,,Если ошибка повторяется пишите в тех поддержку @brett_support_bot,2024-05-08 19:22:24+00:00
1942,PeerUser(user_id=1393417297),Понял спасибо,2024-05-08 19:21:59+00:00
1941,,Ваш кошелек уже есть в базе данных,2024-05-08 19:21:27+00:00
1940,PeerUser(user_id=1393417297),"Get error: invalid literal for int() with base 10: 'UQBih_e-PjQ8OmV6A8xYBdQE9URfhIvwvD54S4xUuVhLomvr'
Что это значит?",2024-05-08 19:20:45+00:00
1938,PeerUser(user_id=5434658337),сказали же через неделю уже все будет,2024-05-08 19:19:48+00:00
1934,PeerUser(user_id=733177894),В планах когда это сделать?,2024-05-08 19:17:54+00:00
1933,,"К сожалению это не в моей компетенции.😞

Тех поддержка: @brett_support_bot",2024-05-08 19:16:58+00:00
1930,PeerUser(user_id=5434658337),го выводы от 2к,2024-05-08 19:16:07+00:00
1928,,"Выводить рекомендуем на Tonkeeper, Tonhub, MyTonWallet",2024-05-08 19:15:16+00:00
1927,,Комиссии вообще нету,2024-05-08 19:14:51+00:00
1926,PeerUser(user_id=1393417297),А при выводе на всё кошельки нет комиссии или как?,2024-05-08 19:14:21+00:00
1922,PeerUser(user_id=5864055508),"Изменил вот сейчас , но в момент вывода стоял кошелек от трастваллета , написал в тех поддержку и теперь жду ответа",2024-05-08 18:58:07+00:00
1917,,В настройках или напишите в тех поддержку @brett_support_bot,2024-05-08 18:55:04+00:00
1916,PeerUser(user_id=5864055508),Как изменить,2024-05-08 18:54:38+00:00
1914,,Измените адрес если вам ещё не вывели BRETT,2024-05-08 18:54:28+00:00
1913,,"Нужно с Tonkeeper, Tonhub, MyTonWallet",2024-05-08 18:53:55+00:00
1912,PeerUser(user_id=5864055508),Плакали мои 5к бреттов?,2024-05-08 18:53:51+00:00
1911,PeerUser(user_id=5864055508),С трастваллета,2024-05-08 18:53:40+00:00
1910,PeerUser(user_id=5864055508),Бля я просто указал адрес тона,2024-05-08 18:53:29+00:00
1909,PeerUser(user_id=1247869930),https://t.me/brettcoin_chat/1841,2024-05-08 18:53:03+00:00
1908,PeerUser(user_id=1247869930),Потом после листинга через неделю сможешь на TON обменять,2024-05-08 18:52:51+00:00
1907,PeerUser(user_id=5864055508),А листининг уже был?,2024-05-08 18:52:50+00:00
1905,PeerUser(user_id=1247869930),"Нет, в BRETT",2024-05-08 18:52:33+00:00
1904,PeerUser(user_id=5864055508),"put it for withdrawal, and the withdrawal will come to me in ton cryptocurrency?",2024-05-08 18:50:21+00:00
1902,PeerUser(user_id=5864055508),А выведут мне в тонах?,2024-05-08 18:48:37+00:00
1883,PeerUser(user_id=5932554338),😔,2024-05-08 18:36:51+00:00
1871,PeerUser(user_id=5884034743),давайте еще 550 и выведу хаха,2024-05-08 18:32:08+00:00
1870,,"Tonkeeper, Tonhub, MyTonWallet",2024-05-08 18:30:56+00:00
1869,PeerUser(user_id=5884034743),круто что я за 2-3 дня собрал 5к почти,2024-05-08 18:30:10+00:00
1863,PeerUser(user_id=1105333109),Wich wallet can use it?,2024-05-08 18:24:28+00:00
1859,PeerUser(user_id=1247869930),Благодарю за чек,2024-05-08 18:20:01+00:00
1858,PeerUser(user_id=6820844119),🔥🔥,2024-05-08 18:20:00+00:00
1857,PeerUser(user_id=5082882946),"Спасибо, +350",2024-05-08 18:19:45+00:00
1856,,"🚀 Airdrop cheque for 10500 $BRETT


Inside cheque: 30 activation(s) for 350 $BRETT",2024-05-08 18:19:26+00:00
1853,,Добрый вечер! Hello,2024-05-08 18:17:58+00:00
1849,PeerUser(user_id=1247869930),"Спасибо, Будет круто если опубликуете в офф телеграм канале данную информацию.",2024-05-08 18:16:41+00:00
1847,PeerUser(user_id=5082882946),Благодарю за информацию,2024-05-08 18:16:07+00:00
1845,,"К сожалению не в моей компетенции.

Тех поддержка: @brett_support_bot",2024-05-08 18:15:33+00:00
1844,PeerUser(user_id=5434658337),если будет 1 тон стоить я отдамся админу,2024-05-08 18:15:31+00:00
1843,,,2024-05-08 18:14:21+00:00
1842,PeerUser(user_id=111528823),Парни возьмите в команду,2024-05-08 18:14:07+00:00
1841,,"🚨 Будет сразу листинг токена $BRETT на всех крупных биржах от Dedust, Stonfi до OKX, Bybit.

❌ Мы не будем проводить presale, launchpad. Будет сразу листинг не попадайтесь на мошенников.❌

❔ Приблизительная дата майнинга и листинга с 16 мая по 25 мая",2024-05-08 18:13:40+00:00
1838,,"Нельзя, ожидайте майнинг и листинг через неделю.",2024-05-08 18:11:16+00:00
1836,,"Сразу листинг!


🚨 Мы не будем проводить presale, launchpad.",2024-05-08 18:10:58+00:00
1835,PeerUser(user_id=7040927584),Что тут делать нужно,2024-05-08 18:09:53+00:00
1833,PeerUser(user_id=5513570584),А Fairlaunch будет? Или сразу листинг,2024-05-08 18:09:44+00:00
1831,,"Ликвидность с курсом 1 BRETT -  0.0002 TON (5000 BRETT - 1 TON) будет залита после того как будет смайнен первый Large • pool (75000 блоков)

Сам майнинг начнется через неделю",2024-05-08 18:08:46+00:00
1830,,Стоить будет во время Mining,2024-05-08 18:07:16+00:00
1829,,Он сейчас ничего не стоит,2024-05-08 18:07:07+00:00
1828,PeerUser(user_id=5513570584),Могу помочь,2024-05-08 18:06:53+00:00
1826,,Вас много а тот кто выводит один всех проверяет,2024-05-08 18:06:28+00:00
1825,,Всем все прийдет в течении 12 часов,2024-05-08 18:06:10+00:00
1824,,1 Ton - 6$,2024-05-08 18:05:48+00:00
1818,PeerUser(user_id=5434658337),тонкипер,2024-05-08 17:53:16+00:00
1814,PeerUser(user_id=1393417297),Теперь проверяй сколько стоит,2024-05-08 17:52:27+00:00
1812,PeerUser(user_id=5434658337),,2024-05-08 17:51:59+00:00
1810,PeerUser(user_id=5434658337),чел писал что 5к это 1 тон,2024-05-08 17:51:46+00:00
1809,PeerUser(user_id=850677639),нет,2024-05-08 17:51:29+00:00
1807,PeerUser(user_id=850677639),"Нааайс, +0.3$, почти 1ton, спасибо",2024-05-08 17:50:51+00:00
1805,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: duroensjs
🔵Amount: 5155 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/0c6d54549d7f5c997186d5c2b05a52001b514512d29ccabaf0d8a5d0d8ef571a",2024-05-08 17:50:12+00:00
1803,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: BudakTON
🔵Amount: 6755 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/654da8925e27f59bfb700acac4c3d50f73c4e1615cf7ce753901441220ae41be",2024-05-08 17:47:36+00:00
1797,PeerUser(user_id=5434658337),как ему быстрее чем мне вывели,2024-05-08 17:44:40+00:00
1796,PeerUser(user_id=5434658337),You have invited new ref(@vadim2137),2024-05-08 17:44:28+00:00
1795,PeerUser(user_id=5434658337),мой реферал)))),2024-05-08 17:44:18+00:00
1794,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: vadim2137
🔵Amount: 5255 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/1fc05c009049fa26487e5c5260bbe79903f69ea10643d7a28b21897bb32e822c",2024-05-08 17:43:36+00:00
1790,PeerUser(user_id=5434658337),"пон, уже час прошел",2024-05-08 17:36:31+00:00
1781,,Значит вывод будет одобрен,2024-05-08 17:32:22+00:00
1779,PeerUser(user_id=5434658337),а если люди из канала зашли,2024-05-08 17:31:45+00:00
1777,,Если вы приглашали ботов реферальной системой вам отклонят вывод,2024-05-08 17:30:59+00:00
1774,PeerUser(user_id=5434658337),а как понять вывод проверяют на ботоводство?,2024-05-08 17:29:24+00:00
1764,,https://t.me/brettcoin_chat/1733,2024-05-08 16:55:38+00:00
1747,PeerUser(user_id=5434658337),за сколько времени выводят +-,2024-05-08 16:38:11+00:00
1739,PeerUser(user_id=5434658337),"несколько людей пришло, вот осталось еще 1700",2024-05-08 16:13:15+00:00
1738,PeerUser(user_id=5434658337),в канал закинул,2024-05-08 16:13:05+00:00
1737,PeerUser(user_id=5893181464),Такая же херня😁,2024-05-08 16:12:52+00:00
1736,PeerUser(user_id=5434658337),блин еще 2к найти надо,2024-05-08 16:12:04+00:00
1735,PeerUser(user_id=1393417297),"Вот его я и привязал, но потом подумал что на него ничего не придёт. Спасибо за ответ",2024-05-08 16:10:27+00:00
1733,,Обычно приходит в течении часа если ваш вывод не проверяют на ботоводство,2024-05-08 16:10:12+00:00
1730,,Только Ton Space,2024-05-08 16:09:11+00:00
1728,PeerUser(user_id=1393417297),А кошелёк от телеграмма не подойдёт?,2024-05-08 16:07:19+00:00
1713,,"Информацию про баги можете присылать в нашу тех поддержку .

@Brett_support_bot",2024-05-08 15:53:10+00:00
1710,PeerUser(user_id=1544526902),300 brett,2024-05-08 15:48:37+00:00
1709,PeerUser(user_id=5434658337),за рефов че то дают?,2024-05-08 15:48:07+00:00
1706,PeerUser(user_id=5434658337),спасибо,2024-05-08 15:44:50+00:00
1705,PeerUser(user_id=5513570584),Отпиши в лс в вашем боте есть недочет один ( баг ).,2024-05-08 15:44:40+00:00
1704,PeerUser(user_id=5082882946),"https://t.me/brettcoin_chat/1670
https://t.me/brettcoin_chat/1661",2024-05-08 15:44:38+00:00
1703,PeerUser(user_id=5434658337),а точно выводит?,2024-05-08 15:44:06+00:00
1702,PeerUser(user_id=5434658337),аааа,2024-05-08 15:43:56+00:00
1701,PeerUser(user_id=5513570584),"1 TON получается, если 500 = 0.1 TON",2024-05-08 15:43:49+00:00
1700,PeerUser(user_id=5893181464),"Давайте чек жирный, а то вывести не могу)",2024-05-08 15:43:35+00:00
1699,PeerUser(user_id=5434658337),а сколько 5000 Brett стоит,2024-05-08 15:43:28+00:00
1697,PeerUser(user_id=5434658337),спасибо,2024-05-08 15:43:05+00:00
1696,PeerUser(user_id=5513570584),В тонкиппер есть адрес снизу баланса можно и там скопировать,2024-05-08 15:42:46+00:00
1695,PeerUser(user_id=5434658337),то есть просто в tonkeeper нажимаю пополнить и копирую адресс,2024-05-08 15:42:13+00:00
1694,PeerUser(user_id=5513570584),В любом кошельке на блокчейне TON есть,2024-05-08 15:41:48+00:00
1693,PeerUser(user_id=5434658337),там разве есть Brett?,2024-05-08 15:41:28+00:00
1692,PeerUser(user_id=5513570584),Некастодиальный,2024-05-08 15:41:23+00:00
1691,PeerUser(user_id=5082882946),"Tonkeeper, Tonhub, MyTonWallet",2024-05-08 15:41:19+00:00
1690,PeerUser(user_id=5434658337),нигде Brett найти не могу,2024-05-08 15:41:08+00:00
1689,PeerUser(user_id=5434658337),а какой кошелек?,2024-05-08 15:40:57+00:00
1688,PeerUser(user_id=1026573944),Спасибо,2024-05-08 15:40:50+00:00
1687,PeerUser(user_id=5513570584),"подключаешь кошелек в Настройках ( settings ). Далее нажимаешь на Wallet и там кнопка  Widthraw нажимаешь на него, а потом вводишь сумму которую хочешь вывести.",2024-05-08 15:40:23+00:00
1686,PeerUser(user_id=5434658337),не понимаю что за brett,2024-05-08 15:40:10+00:00
1685,PeerUser(user_id=5434658337),как выводить?,2024-05-08 15:39:30+00:00
1682,PeerUser(user_id=5082882946),Нажмите на кнопку wallet,2024-05-08 15:38:27+00:00
1680,PeerUser(user_id=5513570584),"5855 вывел пасиб :)
ещё 7150 на вывод поставил.

И ещё в вашем боте есть недочет ( баг ).",2024-05-08 15:38:10+00:00
1678,PeerUser(user_id=1026573944),Как посмотреть баланс в боте?,2024-05-08 15:37:47+00:00
1677,PeerUser(user_id=5893181464),,2024-05-08 15:36:49+00:00
1676,PeerUser(user_id=1442534425),Напиши в лс пожалуйста,2024-05-08 15:36:49+00:00
1675,PeerUser(user_id=5893181464),Нагнал всех рефов и на вывод не хватает🥲,2024-05-08 15:36:36+00:00
1674,,Не имею данной информации,2024-05-08 15:36:33+00:00
1673,PeerUser(user_id=478927256),Дорого стоила разработка?,2024-05-08 15:34:45+00:00
1672,,В скором времени будет опубликован бот с webapp в котором вы сможете майнить токен,2024-05-08 15:32:53+00:00
1670,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: HEKPY3
🔵Amount: 5855 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/a2a35ced404bd67a060b4c6c7e5836600b058aecffb21ad1309859934ae11a25",2024-05-08 15:32:15+00:00
1669,PeerUser(user_id=1026573944),"Добрый день, майнинг с помощью бота?",2024-05-08 15:30:20+00:00
1667,PeerUser(user_id=111528823),Блеск ✨,2024-05-08 15:29:47+00:00
1666,,"Наш после майнинга будет на okx, bybit",2024-05-08 15:29:29+00:00
1665,PeerUser(user_id=111528823),"Понял, спасибо",2024-05-08 15:29:20+00:00
1664,,Там блокчейн Solana тут TON,2024-05-08 15:29:14+00:00
1662,PeerUser(user_id=111528823),"Это тот же бретт, который на байбите торгуется?",2024-05-08 15:28:45+00:00
1661,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Sikamandanu
🔵Amount: 9455 $BRETT
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/89763fd30658c265f5d39bc726a9c9d7e07cbca6aa46168a25e82574f3218db0",2024-05-08 15:28:23+00:00
1660,PeerUser(user_id=2073552782),Як я магу зняць?,2024-05-08 15:26:21+00:00
1655,PeerUser(user_id=562218814),Такой токен нету,2024-05-08 15:19:39+00:00
1645,PeerUser(user_id=5685877664),Чеки ещё активируй,2024-05-08 15:06:42+00:00
1644,PeerUser(user_id=5893181464),Вывод на тон кипер без комисии?),2024-05-08 15:06:38+00:00
1643,PeerUser(user_id=5893181464),Пасиб,2024-05-08 15:06:19+00:00
